Date,Open,High,Low,Close,Volume
2013-04-11,2.804,2.97,2.78333,2.906,51714930.0
2013-04-10,2.71733,2.80067,2.70733,2.79067,31816320.0
2013-04-09,2.78667,2.78867,2.68867,2.7,25440540.0
2013-04-08,2.798,2.83667,2.76733,2.78867,25185015.0
2013-04-05,2.8,2.8,2.7,2.758,23285835.0
2013-04-04,2.74067,2.81667,2.72067,2.80067,33973005.0
2013-04-03,2.87667,2.898,2.68067,2.74,84674925.0
2013-04-02,2.90667,3.03333,2.90067,2.956,99542130.0
2013-04-01,2.824,3.112,2.78,2.92867,211549710.0
2013-03-28,2.54867,2.54933,2.51667,2.526,17379780.0
2013-03-27,2.52933,2.55867,2.48733,2.544,19444245.0
2013-03-26,2.532,2.548,2.51067,2.524,27122055.0
2013-03-25,2.47333,2.568,2.45133,2.502,35690310.0
2013-03-22,2.41333,2.45333,2.41333,2.44133,6693525.0
2013-03-21,2.39667,2.47067,2.38267,2.40067,17194305.0
2013-03-20,2.35067,2.40467,2.344,2.39667,21355260.0
2013-03-19,2.35,2.37333,2.32933,2.33867,16477125.0
2013-03-18,2.35333,2.404,2.328,2.34333,19745040.0
2013-03-15,2.44267,2.44333,2.34733,2.35267,49196655.0
2013-03-14,2.59333,2.594,2.45133,2.45667,30366885.0
2013-03-13,2.6,2.63267,2.58733,2.59867,12328500.0
2013-03-12,2.59333,2.62533,2.59,2.608,19125930.0
2013-03-11,2.59133,2.62933,2.57667,2.60667,23691600.0
2013-03-08,2.53733,2.62933,2.49067,2.56467,13680780.0
2013-03-07,2.51533,2.57667,2.45867,2.54867,17373810.0
2013-03-06,2.46733,2.52533,2.46467,2.51267,17248875.0
2013-03-05,2.4,2.46133,2.386,2.44333,31304535.0
2013-03-04,2.318,2.38867,2.31333,2.372,26364900.0
2013-03-01,2.33333,2.33867,2.28333,2.31,23199000.0
2013-02-28,2.39267,2.40667,2.29133,2.322,29473395.0
2013-02-27,2.294,2.36067,2.29333,2.34,29386935.0
2013-02-26,2.29733,2.33067,2.25333,2.29533,41443500.0
2013-02-25,2.41,2.45,2.28933,2.292,43340295.0
2013-02-22,2.38133,2.426,2.37333,2.40733,38217465.0
2013-02-21,2.43267,2.49267,2.30267,2.344,135566430.0
2013-02-20,2.62,2.64333,2.564,2.56933,46726200.0
2013-02-19,2.49067,2.61933,2.48733,2.61867,40520100.0
2013-02-15,2.56667,2.56733,2.46333,2.46933,30269235.0
2013-02-14,2.576,2.58333,2.54733,2.55333,14859600.0
2013-02-13,2.538,2.6,2.53667,2.56333,14502030.0
2013-02-12,2.56333,2.59133,2.486,2.526,33918690.0
2013-02-11,2.532,2.61,2.5,2.56133,48992220.0
2013-02-08,2.63,2.66667,2.60933,2.616,17095995.0
2013-02-07,2.61267,2.64533,2.59667,2.632,17962815.0
2013-02-06,2.54533,2.626,2.52667,2.61133,28397220.0
2013-02-05,2.53333,2.57667,2.512,2.542,19652880.0
2013-02-04,2.56133,2.56133,2.506,2.516,16919835.0
2013-02-01,2.54467,2.56667,2.508,2.55333,16508850.0
2013-01-31,2.52467,2.52467,2.462,2.50067,13519770.0
2013-01-30,2.52333,2.53333,2.49533,2.50133,14521470.0
2013-01-29,2.54,2.56267,2.47533,2.53,21397545.0
2013-01-28,2.45733,2.58067,2.45733,2.53533,29789880.0
2013-01-25,2.46667,2.50267,2.45333,2.46533,19315545.0
2013-01-24,2.4,2.51467,2.38933,2.466,29555835.0
2013-01-23,2.33667,2.416,2.33067,2.4,23463000.0
2013-01-22,2.304,2.37,2.284,2.346,28801965.0
2013-01-18,2.30133,2.31867,2.25467,2.30133,53326110.0
2013-01-17,2.27733,2.32333,2.26133,2.292,21549060.0
2013-01-16,2.25667,2.282,2.24867,2.27333,20672070.0
2013-01-15,2.20733,2.28333,2.20533,2.26,24365835.0
2013-01-14,2.20533,2.22533,2.19,2.21733,13875270.0
2013-01-11,2.26933,2.26933,2.14067,2.194,23447610.0
2013-01-10,2.258,2.266,2.22533,2.23533,13836075.0
2013-01-09,2.26733,2.27933,2.22667,2.24267,10469685.0
2013-01-08,2.3,2.3,2.20733,2.24533,19259775.0
2013-01-07,2.30733,2.32,2.26,2.28933,6628635.0
2013-01-04,2.32,2.32,2.26133,2.29333,10109895.0
2013-01-03,2.34533,2.36333,2.31667,2.318,11129115.0
2013-01-02,2.316,2.36333,2.31367,2.35733,17920650.0
2012-12-31,2.2,2.26467,2.2,2.258,8922690.0
2012-12-28,2.22533,2.24333,2.20133,2.21467,6210525.0
2012-12-27,2.23333,2.26067,2.2,2.246,8416275.0
2012-12-26,2.264,2.3,2.23333,2.23933,9026760.0
2012-12-24,2.24267,2.29,2.23667,2.28533,5636940.0
2012-12-21,2.262,2.278,2.23867,2.26667,22384590.0
2012-12-20,2.30067,2.3192,2.27,2.29533,13817910.0
2012-12-19,2.32333,2.35067,2.30133,2.30733,19480965.0
2012-12-18,2.284,2.338,2.284,2.306,23315040.0
2012-12-17,2.25133,2.3,2.25,2.29333,12372135.0
2012-12-14,2.252,2.29333,2.23933,2.254,15344145.0
2012-12-13,2.35067,2.35333,2.18333,2.24067,32268360.0
2012-12-12,2.34733,2.38667,2.33,2.35067,30958155.0
2012-12-11,2.30667,2.36667,2.29733,2.352,23584650.0
2012-12-10,2.29533,2.32,2.27867,2.30467,13946265.0
2012-12-07,2.28667,2.29933,2.25667,2.278,9965790.0
2012-12-06,2.25467,2.32,2.23333,2.26,9905955.0
2012-12-05,2.25467,2.27933,2.23867,2.24733,9922290.0
2012-12-04,2.286,2.32,2.23667,2.26,18963165.0
2012-12-03,2.25933,2.33333,2.23333,2.308,31286295.0
2012-11-30,2.242,2.28533,2.20067,2.25467,21304260.0
2012-11-29,2.22933,2.26667,2.19133,2.246,16549725.0
2012-11-28,2.1432,2.286,2.12733,2.214,19315485.0
2012-11-27,2.14,2.17733,2.10133,2.14333,13661550.0
2012-11-26,2.14067,2.15333,2.108,2.15133,7443285.0
2012-11-23,2.17333,2.18867,2.11333,2.142,6453180.0
2012-11-21,2.174,2.23133,2.1524,2.16467,14446995.0
2012-11-20,2.19333,2.20667,2.12733,2.2,13836405.0
2012-11-19,2.138,2.21667,2.12267,2.19467,20885520.0
2012-11-16,2.06733,2.13333,2.03933,2.12267,13629000.0
2012-11-15,2.08667,2.096,2.03333,2.05467,14759115.0
2012-11-14,2.13067,2.14133,2.08,2.092,13069725.0
2012-11-13,2.086,2.13333,2.048,2.1076,14973945.0
2012-11-12,2.01933,2.09467,2.01067,2.07133,8338440.0
2012-11-09,2.04,2.062,1.99,2.02133,12943920.0
2012-11-08,2.068,2.12533,2.06267,2.08733,19109790.0
2012-11-07,2.06667,2.13667,2.054,2.10267,25717035.0
2012-11-06,2.04067,2.08,1.99667,2.07667,34859145.0
2012-11-05,1.98667,2.10533,1.95533,2.1,30733005.0
2012-11-02,1.95133,1.97,1.90333,1.92787,15453975.0
2012-11-01,1.88333,1.966,1.88,1.94967,15360810.0
2012-10-31,1.84667,1.89,1.82467,1.8754,11627130.0
2012-10-26,1.83533,1.85333,1.80133,1.82533,7159575.0
2012-10-25,1.85333,1.85333,1.83,1.83467,8665290.0
2012-10-24,1.90133,1.90133,1.81667,1.828,15245520.0
2012-10-23,1.82533,1.904,1.82467,1.89267,11239095.0
2012-10-22,1.866,1.86667,1.824,1.85667,7052970.0
2012-10-19,1.85533,1.88,1.82,1.84933,15409530.0
2012-10-18,1.93267,1.93267,1.852,1.86933,11114205.0
2012-10-17,1.88333,1.92267,1.85333,1.92127,10019445.0
2012-10-16,1.84467,1.87267,1.82267,1.87067,7188720.0
2012-10-15,1.868,1.87,1.79067,1.822,22030005.0
2012-10-12,1.888,1.91533,1.83333,1.84267,14813025.0
2012-10-11,1.92933,1.932,1.88333,1.888,6758565.0
2012-10-10,1.89267,1.91467,1.86733,1.89333,7575945.0
2012-10-09,1.94133,1.94133,1.88333,1.89133,17894685.0
2012-10-08,1.924,1.96,1.90733,1.95,13350090.0
2012-10-05,1.98,1.98733,1.912,1.926,14080050.0
2012-10-04,2.0,2.00667,1.91,1.96,23118105.0
2012-10-03,1.98333,1.99667,1.94933,1.95333,15791820.0
2012-10-02,1.956,1.99267,1.93333,1.98667,10934535.0
2012-10-01,1.96667,1.99267,1.93333,1.944,13264575.0
2012-09-28,1.91533,1.99267,1.90733,1.952,65150070.0
2012-09-27,1.85467,1.90267,1.84,1.89933,26378295.0
